num_genero,genero,titulo,tipo,archivo_mp3,ficha_letra,url
059,Instrumentales_con_Frecuencia,RainfallonOceanShores,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/059-RainfallonOceanShores.mp3,02-LETRAS/Instrumentales_con_Frecuencia/059-RainfallonOceanShores.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124601/RainfallonOceanShores_oz5xkt.mp3
060,Instrumentales_con_Frecuencia,Ofrenda del Alba,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/060-Ofrenda_del_Alba.mp3,02-LETRAS/Instrumentales_con_Frecuencia/060-Ofrenda_del_Alba.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124597/Ofrenda_del_Alba_lhs9wt.mp3
061,Instrumentales_con_Frecuencia,PursuitofTwilight,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/061-PursuitofTwilight.mp3,02-LETRAS/Instrumentales_con_Frecuencia/061-PursuitofTwilight.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124596/PursuitofTwilight_xa9lvs.mp3
062,Instrumentales_con_Frecuencia,Planos de Luz,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/062-Planos_de_Luz.mp3,02-LETRAS/Instrumentales_con_Frecuencia/062-Planos_de_Luz.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124581/Planos_de_Luz_lh2u8z.mp3
063,Instrumentales_con_Frecuencia,Planos del Infinito,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/063-Planos_del_Infinito.mp3,02-LETRAS/Instrumentales_con_Frecuencia/063-Planos_del_Infinito.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124579/Planos_del_Infinito_pkakp5.mp3
064,Instrumentales_con_Frecuencia,PassionsRestatSunset,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/064-PassionsRestatSunset.mp3,02-LETRAS/Instrumentales_con_Frecuencia/064-PassionsRestatSunset.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124578/PassionsRestatSunset_gehjnc.mp3
065,Instrumentales_con_Frecuencia,PassionateEclipse,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/065-PassionateEclipse.mp3,02-LETRAS/Instrumentales_con_Frecuencia/065-PassionateEclipse.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124572/PassionateEclipse_zg6lvn.mp3
066,Instrumentales_con_Frecuencia,LuminaCordium Nítido y Gregoriano,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/066-LuminaCordium_Nítido_y_Gregoriano.mp3,02-LETRAS/Instrumentales_con_Frecuencia/066-LuminaCordium_Nítido_y_Gregoriano.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124571/LuminaCordium_N%C3%ADtido_y_Gregoriano_at4eth.mp3
067,Instrumentales_con_Frecuencia,Paseo Nocturno,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/067-Paseo_Nocturno.mp3,02-LETRAS/Instrumentales_con_Frecuencia/067-Paseo_Nocturno.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124562/Paseo_Nocturno_odfckh.mp3
068,Instrumentales_con_Frecuencia,Nocturnal,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/068-Nocturnal.mp3,02-LETRAS/Instrumentales_con_Frecuencia/068-Nocturnal.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124545/Nocturnal_meet8g.mp3
069,Instrumentales_con_Frecuencia,Nocturno de Silencio,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/069-Nocturno_de_Silencio.mp3,02-LETRAS/Instrumentales_con_Frecuencia/069-Nocturno_de_Silencio.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124545/Nocturno_de_Silencio_hiw7bu.mp3
070,Instrumentales_con_Frecuencia,Océano de Gracia,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/070-Océano_de_Gracia.mp3,02-LETRAS/Instrumentales_con_Frecuencia/070-Océano_de_Gracia.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124540/Oc%C3%A9ano_de_Gracia_cg6zoh.mp3
071,Instrumentales_con_Frecuencia,Mística en Penumbra,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/071-Mística_en_Penumbra.mp3,02-LETRAS/Instrumentales_con_Frecuencia/071-Mística_en_Penumbra.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124530/M%C3%ADstica_en_Penumbra_rfehfe.mp3
072,Instrumentales_con_Frecuencia,Mystery,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/072-Mystery.mp3,02-LETRAS/Instrumentales_con_Frecuencia/072-Mystery.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124520/Mystery_zdzzm5.mp3
073,Instrumentales_con_Frecuencia,MountainsSymphony,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/073-MountainsSymphony.mp3,02-LETRAS/Instrumentales_con_Frecuencia/073-MountainsSymphony.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124518/MountainsSymphony_mdo4lx.mp3
074,Instrumentales_con_Frecuencia,Moonlit Danzón,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/074-Moonlit_Danzón.mp3,02-LETRAS/Instrumentales_con_Frecuencia/074-Moonlit_Danzón.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124511/Moonlit_Danz%C3%B3n_etu6rj.mp3
075,Instrumentales_con_Frecuencia,Mistica Ancestral Greco Latina Variation,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/075-Mistica_Ancestral_Greco_Latina_Variation.mp3,02-LETRAS/Instrumentales_con_Frecuencia/075-Mistica_Ancestral_Greco_Latina_Variation.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124492/Mistica_Ancestral_Greco_Latina_Variation_i36jru.mp3
076,Instrumentales_con_Frecuencia,Mistica Ancestral Greco Latina,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/076-Mistica_Ancestral_Greco_Latina.mp3,02-LETRAS/Instrumentales_con_Frecuencia/076-Mistica_Ancestral_Greco_Latina.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124489/Mistica_Ancestral_Greco_Latina_fxjwod.mp3
077,Instrumentales_con_Frecuencia,MidnightVeil,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/077-MidnightVeil.mp3,02-LETRAS/Instrumentales_con_Frecuencia/077-MidnightVeil.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124486/MidnightVeil_afaxqt.mp3
078,Instrumentales_con_Frecuencia,Mistica Ancestral Greco Latina Choir Version,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/078-Mistica_Ancestral_Greco_Latina_Choir_Version.mp3,02-LETRAS/Instrumentales_con_Frecuencia/078-Mistica_Ancestral_Greco_Latina_Choir_Version.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124486/Mistica_Ancestral_Greco_Latina_Choir_Version_s3s0qc.mp3
079,Instrumentales_con_Frecuencia,MidnightSerenade New Age Gothic Symphonic Choir Version,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/079-MidnightSerenade_New_Age_Gothic_Symphonic_Choir_Version.mp3,02-LETRAS/Instrumentales_con_Frecuencia/079-MidnightSerenade_New_Age_Gothic_Symphonic_Choir_Version.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124485/MidnightSerenade_New_Age_Gothic_Symphonic_Choir_Version_rs5nrz.mp3
080,Instrumentales_con_Frecuencia,MidnightSerenade Gothic Instrumental with Choirs and Electric Guitar,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/080-MidnightSerenade_Gothic_Instrumental_with_Choirs_and_Electric_Guitar.mp3,02-LETRAS/Instrumentales_con_Frecuencia/080-MidnightSerenade_Gothic_Instrumental_with_Choirs_and_Electric_Guitar.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124464/MidnightSerenade_Gothic_Instrumental_with_Choirs_and_Electric_Guitar_bdktfg.mp3
081,Instrumentales_con_Frecuencia,MareTempestatisSeaofStorms,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/081-MareTempestatisSeaofStorms.mp3,02-LETRAS/Instrumentales_con_Frecuencia/081-MareTempestatisSeaofStorms.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124455/MareTempestatisSeaofStorms_piavjk.mp3
082,Instrumentales_con_Frecuencia,MidnightReverie,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/082-MidnightReverie.mp3,02-LETRAS/Instrumentales_con_Frecuencia/082-MidnightReverie.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124454/MidnightReverie_hjspgb.mp3
083,Instrumentales_con_Frecuencia,Midnight Serenade,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/083-Midnight_Serenade.mp3,02-LETRAS/Instrumentales_con_Frecuencia/083-Midnight_Serenade.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124453/Midnight_Serenade_vqcs72.mp3
084,Instrumentales_con_Frecuencia,Manto de Estrellas,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/084-Manto_de_Estrellas.mp3,02-LETRAS/Instrumentales_con_Frecuencia/084-Manto_de_Estrellas.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124438/Manto_de_Estrellas_itsndx.mp3
085,Instrumentales_con_Frecuencia,MetamorphosisoftheHeart,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/085-MetamorphosisoftheHeart.mp3,02-LETRAS/Instrumentales_con_Frecuencia/085-MetamorphosisoftheHeart.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124430/MetamorphosisoftheHeart_ofm16d.mp3
086,Instrumentales_con_Frecuencia,MemorysRelease,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/086-MemorysRelease.mp3,02-LETRAS/Instrumentales_con_Frecuencia/086-MemorysRelease.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124426/MemorysRelease_elhjxq.mp3
087,Instrumentales_con_Frecuencia,Luz del Despertar,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/087-Luz_del_Despertar.mp3,02-LETRAS/Instrumentales_con_Frecuencia/087-Luz_del_Despertar.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124416/Luz_del_Despertar_ocih6x.mp3
088,Instrumentales_con_Frecuencia,LuzdeMañana,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/088-LuzdeMañana.mp3,02-LETRAS/Instrumentales_con_Frecuencia/088-LuzdeMañana.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124409/LuzdeMa%C3%B1ana_lsaczy.mp3
089,Instrumentales_con_Frecuencia,LuzdeLunaPlena,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/089-LuzdeLunaPlena.mp3,02-LETRAS/Instrumentales_con_Frecuencia/089-LuzdeLunaPlena.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124406/LuzdeLunaPlena_fwyzbh.mp3
090,Instrumentales_con_Frecuencia,LuminaCordium Outro Suave,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/090-LuminaCordium_Outro_Suave.mp3,02-LETRAS/Instrumentales_con_Frecuencia/090-LuminaCordium_Outro_Suave.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124397/LuminaCordium_Outro_Suave_pqlzal.mp3
091,Instrumentales_con_Frecuencia,LuminaCordium 2,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/091-LuminaCordium_2.mp3,02-LETRAS/Instrumentales_con_Frecuencia/091-LuminaCordium_2.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124396/LuminaCordium_2_gtfcs7.mp3
092,Instrumentales_con_Frecuencia,LuminaCordium Variation,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/092-LuminaCordium_Variation.mp3,02-LETRAS/Instrumentales_con_Frecuencia/092-LuminaCordium_Variation.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124388/LuminaCordium_Variation_x5ovtc.mp3
093,Instrumentales_con_Frecuencia,Luz de la Conciencia,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/093-Luz_de_la_Conciencia.mp3,02-LETRAS/Instrumentales_con_Frecuencia/093-Luz_de_la_Conciencia.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124382/Luz_de_la_Conciencia_x6bizo.mp3
094,Instrumentales_con_Frecuencia,LuminaCordium 1,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/094-LuminaCordium_1.mp3,02-LETRAS/Instrumentales_con_Frecuencia/094-LuminaCordium_1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124372/LuminaCordium_1_v6l6af.mp3
095,Instrumentales_con_Frecuencia,LuminaCordium,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/095-LuminaCordium.mp3,02-LETRAS/Instrumentales_con_Frecuencia/095-LuminaCordium.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124370/LuminaCordium_zah2ca.mp3
096,Instrumentales_con_Frecuencia,LuminaCordium Gregoriano Épico,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/096-LuminaCordium_Gregoriano_Épico.mp3,02-LETRAS/Instrumentales_con_Frecuencia/096-LuminaCordium_Gregoriano_Épico.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124353/LuminaCordium_Gregoriano_%C3%89pico_wjcnto.mp3
097,Instrumentales_con_Frecuencia,Lastquement,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/097-Lastquement.mp3,02-LETRAS/Instrumentales_con_Frecuencia/097-Lastquement.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124340/Lastquement_czt5wa.mp3
098,Instrumentales_con_Frecuencia,LiveMultilingualMedley En Vivo,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/098-LiveMultilingualMedley_En_Vivo.mp3,02-LETRAS/Instrumentales_con_Frecuencia/098-LiveMultilingualMedley_En_Vivo.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124340/LiveMultilingualMedley_En_Vivo_d8ve6z.mp3
099,Instrumentales_con_Frecuencia,Eternidad Secreta,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/099-Eternidad_Secreta.mp3,02-LETRAS/Instrumentales_con_Frecuencia/099-Eternidad_Secreta.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124340/Eternidad_Secreta_v99mla.mp3
100,Instrumentales_con_Frecuencia,Longing,instrumental,01-FONOGRAMAS/Instrumentales_con_Frecuencia/100-Longing.mp3,02-LETRAS/Instrumentales_con_Frecuencia/100-Longing.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776124336/Longing_inm6fu.mp3
001,Regional_Tropical_Latina,Vuelvo a Tu Puerta Trío Bolero Clásico,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/001-Vuelvo_a_Tu_Puerta_Trío_Bolero_Clásico.mp3,02-LETRAS/Regional_Tropical_Latina/001-Vuelvo_a_Tu_Puerta_Trío_Bolero_Clásico.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128178/Vuelvo_a_Tu_Puerta__Tr%C3%ADo_Bolero_Cl%C3%A1sico_gxve3r.mp3
002,Regional_Tropical_Latina,Volverás,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/002-Volverás.mp3,02-LETRAS/Regional_Tropical_Latina/002-Volverás.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128175/Volver%C3%A1s_yghfac.mp3
003,Regional_Tropical_Latina,Tiempo Final Sound swap,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/003-Tiempo_Final_Sound_swap.mp3,02-LETRAS/Regional_Tropical_Latina/003-Tiempo_Final_Sound_swap.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128172/Tiempo_Final_Sound_swap_ptnbqq.mp3
004,Regional_Tropical_Latina,Susurros en la Pista,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/004-Susurros_en_la_Pista.mp3,02-LETRAS/Regional_Tropical_Latina/004-Susurros_en_la_Pista.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128167/Susurros_en_la_Pista_iyuvpk.mp3
005,Regional_Tropical_Latina,Susurros en la Pista Instrumental Extendida,instrumental,01-FONOGRAMAS/Regional_Tropical_Latina/005-Susurros_en_la_Pista_Instrumental_Extendida.mp3,02-LETRAS/Regional_Tropical_Latina/005-Susurros_en_la_Pista_Instrumental_Extendida.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128169/Susurros_en_la_Pista__Instrumental_Extendida_wx1arz.mp3
006,Regional_Tropical_Latina,SiempreRenacer1,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/006-SiempreRenacer1.mp3,02-LETRAS/Regional_Tropical_Latina/006-SiempreRenacer1.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128161/SiempreRenacer1-mastered_apv8ki.mp3
007,Regional_Tropical_Latina,SiempreRenacer,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/007-SiempreRenacer.mp3,02-LETRAS/Regional_Tropical_Latina/007-SiempreRenacer.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128164/SiempreRenacer-mastered_bwb3vb.mp3
008,Regional_Tropical_Latina,SeduccinMariachi,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/008-SeduccinMariachi.mp3,02-LETRAS/Regional_Tropical_Latina/008-SeduccinMariachi.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128158/SeduccinMariachi-mastered_nnanze.mp3
009,Regional_Tropical_Latina,SeduccinArpa,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/009-SeduccinArpa.mp3,02-LETRAS/Regional_Tropical_Latina/009-SeduccinArpa.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128156/SeduccinArpa-mastered_zetgso.mp3
010,Regional_Tropical_Latina,Nocturn Toque,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/010-Nocturn_Toque.mp3,02-LETRAS/Regional_Tropical_Latina/010-Nocturn_Toque.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128153/Nocturn_Toque_gwsmgd.mp3
011,Regional_Tropical_Latina,Noches de Humo y Recuerdos,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/011-Noches_de_Humo_y_Recuerdos.mp3,02-LETRAS/Regional_Tropical_Latina/011-Noches_de_Humo_y_Recuerdos.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128147/Noches_de_Humo_y_Recuerdos_euulzl.mp3
012,Regional_Tropical_Latina,NochedeShamsRitmica,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/012-NochedeShamsRitmica.mp3,02-LETRAS/Regional_Tropical_Latina/012-NochedeShamsRitmica.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128145/NochedeShamsRitmica-mastered_ognt8y.mp3
013,Regional_Tropical_Latina,Noche Ardiente,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/013-Noche_Ardiente.mp3,02-LETRAS/Regional_Tropical_Latina/013-Noche_Ardiente.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128217/Noche_Ardiente_wnklhe.mp3
014,Regional_Tropical_Latina,NocheSinPromesas,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/014-NocheSinPromesas.mp3,02-LETRAS/Regional_Tropical_Latina/014-NocheSinPromesas.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128150/NocheSinPromesas-mastered_omglfy.mp3
015,Regional_Tropical_Latina,Me Robaste el Alma,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/015-Me_Robaste_el_Alma.mp3,02-LETRAS/Regional_Tropical_Latina/015-Me_Robaste_el_Alma.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128214/Me_Robaste_el_Alma_ipmosb.mp3
016,Regional_Tropical_Latina,Me Embrujaste Enterosoft,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/016-Me_Embrujaste_Enterosoft.mp3,02-LETRAS/Regional_Tropical_Latina/016-Me_Embrujaste_Enterosoft.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128212/Me_Embrujaste_Enterosoft_vakafh.mp3
017,Regional_Tropical_Latina,Me Embrujaste Entero bolero,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/017-Me_Embrujaste_Entero_bolero.mp3,02-LETRAS/Regional_Tropical_Latina/017-Me_Embrujaste_Entero_bolero.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128209/Me_Embrujaste_Entero_bolero_gr5jkj.mp3
018,Regional_Tropical_Latina,Masqueamistadquieroser,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/018-Masqueamistadquieroser.mp3,02-LETRAS/Regional_Tropical_Latina/018-Masqueamistadquieroser.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128206/Masqueamistadquieroser-mastered_arksad.mp3
019,Regional_Tropical_Latina,La Distancia Entre Nosotros Bolero Ranchero,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/019-La_Distancia_Entre_Nosotros_Bolero_Ranchero.mp3,02-LETRAS/Regional_Tropical_Latina/019-La_Distancia_Entre_Nosotros_Bolero_Ranchero.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128203/La_Distancia_Entre_Nosotros_Bolero_Ranchero_u8xdkm.mp3
020,Regional_Tropical_Latina,Hipnotizame,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/020-Hipnotizame.mp3,02-LETRAS/Regional_Tropical_Latina/020-Hipnotizame.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128200/Hipnotizame_ljyfgx.mp3
021,Regional_Tropical_Latina,EsperanzaHerida,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/021-EsperanzaHerida.mp3,02-LETRAS/Regional_Tropical_Latina/021-EsperanzaHerida.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128197/EsperanzaHerida-mastered_zxsqxe.mp3
022,Regional_Tropical_Latina,Elequilibriodelavida,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/022-Elequilibriodelavida.mp3,02-LETRAS/Regional_Tropical_Latina/022-Elequilibriodelavida.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128195/Elequilibriodelavida-mastered_bemvt7.mp3
023,Regional_Tropical_Latina,DejameAmartesinFronteras trio,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/023-DejameAmartesinFronteras_trio.mp3,02-LETRAS/Regional_Tropical_Latina/023-DejameAmartesinFronteras_trio.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128192/DejameAmartesinFronteras-trio-mastered_vcqogi.mp3
024,Regional_Tropical_Latina,DejameAmartesinFronteras bolero,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/024-DejameAmartesinFronteras_bolero.mp3,02-LETRAS/Regional_Tropical_Latina/024-DejameAmartesinFronteras_bolero.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128189/DejameAmartesinFronteras-bolero-mastered_epygnq.mp3
025,Regional_Tropical_Latina,Corazón de Piedra Bolero Ranchero,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/025-Corazón_de_Piedra_Bolero_Ranchero.mp3,02-LETRAS/Regional_Tropical_Latina/025-Corazón_de_Piedra_Bolero_Ranchero.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128183/Coraz%C3%B3n_de_Piedra_Bolero_Ranchero_ixm21c.mp3
026,Regional_Tropical_Latina,Corazón Rebelde,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/026-Corazón_Rebelde.mp3,02-LETRAS/Regional_Tropical_Latina/026-Corazón_Rebelde.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128186/Coraz%C3%B3n_Rebelde_pdyw6v.mp3
027,Regional_Tropical_Latina,Aventuraeneldesierto,con_letra_o_voz,01-FONOGRAMAS/Regional_Tropical_Latina/027-Aventuraeneldesierto.mp3,02-LETRAS/Regional_Tropical_Latina/027-Aventuraeneldesierto.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776128181/Aventuraeneldesierto-mastered_do2jub.mp3
001,Ritmica_Dj_Tecno_Electronica,wav,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/001-wav.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/001-wav.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139645/wav_zu8pgt.mp3
002,Ritmica_Dj_Tecno_Electronica,YouRhythmPullMeClose,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/002-YouRhythmPullMeClose.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/002-YouRhythmPullMeClose.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139648/YouRhythmPullMeClose_ajqffi.mp3
003,Ritmica_Dj_Tecno_Electronica,WeAreASignal,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/003-WeAreASignal.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/003-WeAreASignal.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139421/WeAreASignal_aga8iv.mp3
004,Ritmica_Dj_Tecno_Electronica,VientodelDesierto,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/004-VientodelDesierto.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/004-VientodelDesierto.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139371/VientodelDesierto_erolyr.mp3
005,Ritmica_Dj_Tecno_Electronica,VibraSincronizada,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/005-VibraSincronizada.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/005-VibraSincronizada.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139492/VibraSincronizada_fsdxar.mp3
006,Ritmica_Dj_Tecno_Electronica,Unidad,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/006-Unidad.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/006-Unidad.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139347/Unidad_fyvopc.mp3
007,Ritmica_Dj_Tecno_Electronica,Twice,con_letra_o_voz,01-FONOGRAMAS/Ritmica_Dj_Tecno_Electronica/007-Twice.mp3,02-LETRAS/Ritmica_Dj_Tecno_Electronica/007-Twice.txt,https://res.cloudinary.com/dgkruw6n7/video/upload/v1776139649/Twice_zcf1ic.mp3
